x,y,li,a_c,fe,co,x_c,cs,la,ni,nb,h_c,b_c,rb,ca,sr,c_c,plan_curvature,profile_curvature,saga_wetness_index,catchment_area,relative_slope_position,channel_network_distance,elevation
463539.913,5622824.127,14.674015998840332,3.407841920852661,1.878908634185791,8.427960395812988,0.4760366976261139,0.8290008306503296,18.464344024658203,29.554683685302734,0.5340592265129089,1.2314889430999756,9.551959037780762,15.844268798828125,3.9025769233703613,78.43816375732422,10.174023628234863,-3.667079145088792e-4,-3.110489924438298e-4,9.229372024536133,30.532108306884766,0.54744720458984375,0.039187368005514145,310.05865478515625
463549.913,5622824.127,14.73945426940918,3.4098048210144043,1.8899197578430176,8.63194465637207,0.4762170910835266,0.8040092587471008,18.392475128173828,29.900609970092773,0.5358075499534607,1.2287404537200928,9.495052337646484,15.452329635620117,4.078098297119141,82.60578918457031,10.1165189743042,4.640999250113964e-4,1.4678583829663694e-4,9.297513961791992,11.24695110321045,0.8767489194869995,0.0717758983373642,310.064208984375
463559.913,5622824.127,14.775275230407715,3.4164745807647705,1.9002069234848022,8.897852897644043,0.47639042139053345,0.7700583338737488,18.31026840209961,30.26130485534668,0.537031352519989,1.224861979484558,9.411149978637695,15.118316650390625,4.260358810424805,86.843292236328125,10.030961036682129,2.518313704058528e-5,8.499474643031135e-5,9.4061279296875,18.705923080444336,0.9451976418495178,0.08563228696584702,310.04656982421875
463569.913,5622824.127,14.798148155212402,3.4235734939575195,1.9088720083236694,9.1808319091796875,0.4765567481517792,0.7308834195137024,18.211885452270508,30.62000274658203,0.5377537608146667,1.2208631038665771,9.341625213623047,14.769357681274414,4.449901103973389,91.1531753540039,9.962454795837402,1.2578624591697007e-4,3.8309156661853194e-4,9.543729782104492,15.633577346801758,0.9688853025436401,0.09957747161388397,310.0281982421875
463579.913,5622824.127,14.783208847045898,3.4290130138397217,1.9164044857025146,9.455146789550781,0.4767126739025116,0.6887370944023132,18.10422706604004,30.990827560424805,0.5377070903778076,1.2168314456939697,9.27579116821289,14.420661926269531,4.648795127868652,95.5296401977539,9.899744987487793,-8.121737482724711e-5,-2.2035479196347296e-4,9.395155906677246,22.27686882019043,0.7936608791351318,0.08268191665410995,309.9807434082031
463589.913,5622824.127,14.730969429016113,3.4398865699768066,1.9230787754058838,9.712169647216797,0.4768652319908142,0.6451544761657715,17.99310302734375,31.342254638671875,0.5368884801864624,1.2127307653427124,9.215276718139648,14.101055145263672,4.857118606567383,99.96656799316406,9.843189239501953,-2.987970656249672e-4,3.6250050470698625e-5,9.591367721557617,30.970426559448242,0.7458679676055908,0.0805026963353157,309.950439453125
463599.913,5622824.127,14.655606269836426,3.459947109222412,1.9288712739944458,9.943961143493652,0.47702932357788086,0.6015392541885376,17.88643455505371,31.644046783447266,0.5351636409759521,1.2087706327438354,9.166169166564941,13.883213996887207,5.078654766082764,104.4111328125,9.799365043640137,-1.8801913029165007e-5,4.1015082388184965e-4,9.81515884399414,13.28117847442627,0.905131995677948,0.11123611032962799,309.95489501953125
463609.913,5622824.127,14.563019752502441,3.4793906211853027,1.9339183568954468,10.143142700195312,0.4771415591239929,0.5601146817207336,17.769176483154297,31.938997268676758,0.5325177907943726,1.2049951553344727,9.130753517150879,13.618489265441895,5.3062825202941895,108.8668212890625,9.770468711853027,1.694708626018837e-4,3.6739083589054644e-4,9.938232421875,5.047835350036621,0.9930233955383301,0.13603202998638153,309.9542236328125
463619.913,5622824.127,14.445852279663086,3.4975593090057373,1.9380663633346558,10.306464195251465,0.4772258698940277,0.5228844285011292,17.641935348510742,32.22551345825195,0.5291277170181274,1.2014080286026,9.110374450683594,13.297810554504395,5.53931188583374,113.33573913574219,9.757355690002441,1.4215147530194372e-4,2.836647327058017e-4,10.009450912475586,6.533541679382324,0.995731770992279,0.14714060723781586,309.9401550292969
463629.913,5622824.127,14.313958168029785,3.51753830909729,1.9420064687728882,10.427238464355469,0.47728195786476135,0.4913722574710846,17.515098571777344,32.48495864868164,0.5246838927268982,1.1983575820922852,9.109655380249023,12.994156837463379,5.784821033477783,117.72691345214844,9.764683723449707,1.5560557949356735e-4,1.701623696135357e-4,9.773902893066406,8.40758991241455,0.9932609796524048,0.1487451046705246,309.917724609375
463639.913,5622824.127,14.212223052978516,3.539594888687134,1.948045015335083,10.4787015914917,0.47731783986091614,0.4702150821685791,17.389312744140625,32.716163635253906,0.518930196762085,1.1969350576400757,9.134332656860352,12.700374603271484,6.049434661865234,122.06358337402344,9.797870635986328,8.507298480253667e-5,1.6130977019201964e-4,9.617630958557129,14.54464340209961,0.9845612645149231,0.13420985639095306,309.8821105957031
463649.913,5622824.127,14.111631393432617,3.562734603881836,1.9550875425338745,10.460124969482422,0.4773387312889099,0.4605308771133423,17.266765594482422,32.91169357299805,0.5115779638290405,1.1971412897109985,9.184455871582031,12.451837539672852,6.325704097747803,126.40464782714844,9.857625961303711,-9.167155803879723e-5,-6.032813689671457e-5,9.471172332763672,31.74512481689453,0.9627950191497803,0.10912338644266129,309.8395080566406
463659.913,5622824.127,13.996729850769043,3.5869174003601074,1.962009310722351,10.40138053894043,0.47732430696487427,0.4576716423034668,17.150585174560547,33.07109451293945,0.5035222768783569,1.1978062391281128,9.255075454711914,12.241615295410156,6.603415012359619,131.73387145996094,9.93972110748291,6.221861985977739e-5,9.346104343421757e-5,9.614192008972168,25.048707962036133,0.9843846559524536,0.09196385741233826,309.8072814941406
463669.913,5622824.127,13.859457969665527,3.611647129058838,1.9680289030075073,10.314090728759766,0.47728434205055237,0.4592635929584503,17.036836624145508,33.19047164916992,0.4949702024459839,1.198483943939209,9.330745697021484,12.0529146194458,6.8782057762146,136.54966735839844,10.027423858642578,2.375280701016891e-6,-8.467313455184922e-5,9.702390670776367,20.402198791503906,0.9931650757789612,0.07720399647951126,309.77783203125
463679.913,5622824.127,13.738679885864258,3.6347475051879883,1.9734283685684204,10.21190071105957,0.47721853852272034,0.4641586244106293,16.932050704956055,33.26361846923828,0.4865037202835083,1.1990140676498413,9.418569564819336,11.888978958129883,7.143898963928223,140.48483276367188,10.128556251525879,3.472234675427899e-5,-5.959897862339858e-6,9.744394302368164,23.725271224975586,0.9901174306869507,0.06696082651615143,309.7521057128906
463689.913,5622824.127,13.63229751586914,3.6588947772979736,1.9782569408416748,10.100021362304688,0.47712570428848267,0.4709835648536682,16.847442626953125,33.294185638427734,0.47849372029304504,1.199278473854065,9.52829360961914,11.759893417358398,7.394749164581299,143.9451904296875,10.253317832946777,-1.243994920514524e-4,-1.5767359582241625e-4,9.767389297485352,44.804500579833984,0.9718315005302429,0.05825073644518852,309.72637939453125
463699.913,5622824.127,13.540884017944336,3.684330463409424,1.9826359748840332,9.988081932067871,0.4770088493824005,0.47870349884033203,16.78207778930664,33.28525924682617,0.47150829434394836,1.1993966102600098,9.648694038391113,11.668766021728516,7.6272501945495605,146.8393096923828,10.390115737915039,-1.6885082004591823e-4,-1.9942673679906875e-4,9.769099235534668,57.731170654296875,0.952340841293335,0.053838662803173065,309.7041015625
463709.913,5622824.127,13.46812629699707,3.7040271759033203,1.9868686199188232,9.88426685333252,0.4768714904785156,0.48709437251091003,16.7170467376709,33.24191665649414,0.4657066762447357,1.1993464231491089,9.774508476257324,11.595213890075684,7.842843532562256,149.1431427001953,10.533260345458984,-1.1617219570325688e-5,-2.306102542206645e-4,9.761048316955566,72.32051849365234,0.9633551836013794,0.052702877670526505,309.684814453125
463719.913,5622824.127,13.413063049316406,3.719918727874756,1.9912121295928955,9.793169975280762,0.4767296314239502,0.49533945322036743,16.667118072509766,33.16241455078125,0.46160390973091125,1.1990225315093994,9.898602485656738,11.551806449890137,8.033929824829102,150.79684448242188,10.67478084564209,8.439387784164865e-6,-9.846920875133947e-5,9.849921226501465,76.05834197998047,0.9821265339851379,0.05061803385615349,309.66351318359375
463729.913,5622824.127,13.383818626403809,3.7342305183410645,1.9958606958389282,9.719512939453125,0.4765605628490448,0.5033031105995178,16.634675979614258,33.04846954345703,0.45965537428855896,1.198467493057251,10.021649360656738,11.538951873779297,8.19457721710205,151.46743774414062,10.815399169921875,2.2745025489712134e-5,-2.380867272222531e-6,9.981939315795898,82.0615234375,0.9927395582199097,0.05377710238099098,309.6455078125
463739.913,5622824.127,13.384604454040527,3.7439181804656982,2.0009756088256836,9.685489654541016,0.47637203335762024,0.5115211009979248,16.60032844543457,32.90232849121094,0.4593944549560547,1.1977959871292114,10.140380859375,11.537760734558105,8.31523323059082,152.06951904296875,10.949748992919922,4.991354580852203e-5,1.5677806004532613e-6,10.079058647155762,86.67869567871094,0.9959543943405151,0.0588027648627758,309.6280517578125
463749.913,5622824.127,13.415129661560059,3.749354839324951,2.00683331489563,9.685861587524414,0.47617459297180176,0.5205321311950684,16.57086753845215,32.73662567138672,0.4620820879936218,1.19734787940979,10.22179889678955,11.537921905517578,8.376626968383789,152.69590759277344,11.039118766784668,5.1438775699352846e-5,1.923469426401425e-6,10.158624649047852,91.797393798828125,0.9967139959335327,0.06391728669404984,309.61065673828125
463759.913,5622824.127,13.46871566772461,3.7510721683502197,2.0133674144744873,9.714008331298828,0.475967139005661,0.5289906859397888,16.57919692993164,32.548057556152344,0.4682033061981201,1.19805908203125,10.218533515930176,11.607160568237305,8.363800048828125,153.43170166015625,11.030598640441895,5.1021863328060135e-5,1.6154081095010042e-6,10.217073440551758,97.475830078125,0.9968355894088745,0.06818027049303055,309.59326171875
463769.913,5622824.127,13.544248580932617,3.748945951461792,2.020609140396118,9.767151832580566,0.475754052400589,0.538497269153595,16.60785675048828,32.36064910888672,0.47674882411956787,1.199630856513977,10.150327682495117,11.73205852508545,8.279290199279785,154.0172576904297,10.946182250976562,3.849408312817104e-5,3.866096903948346e-6,10.242616653442383,103.27169799804688,0.9962519407272339,0.07127026468515396,309.5758972167969
463779.913,5622824.127,13.652530670166016,3.741611957550049,2.028942108154297,9.845691680908203,0.4755435585975647,0.5486742854118347,16.64224624633789,32.16307830810547,0.4871721863746643,1.2012234926223755,10.059029579162598,11.875029563903809,8.146860122680664,153.95077514648438,10.834314346313477,1.9259694454376586e-5,2.1772959826193983e-6,10.256689071655273,109.02348327636719,0.9946190714836121,0.0736088678240776,309.5585021972656
463789.913,5622824.127,13.785147666931152,3.7303175926208496,2.0383646488189697,9.947930335998535,0.4753556549549103,0.558598518371582,16.68926429748535,31.95440673828125,0.49896445870399475,1.2026232481002808,9.955761909484863,12.041818618774414,7.980794429779053,153.20263671875,10.709166526794434,1.6999361832858995e-5,6.279336730585783e-7,10.269379615783691,117.21376037597656,0.9909379482269287,0.07591058313846588,309.5411071777344
463799.913,5622824.127,13.93517780303955,3.7152063846588135,2.0487852096557617,10.064599990844727,0.4751661419868469,0.5678373575210571,16.74847412109375,31.738264083862305,0.5115585923194885,1.2037776708602905,9.843043327331543,12.235191345214844,7.7884297370910645,151.79861450195312,10.574068069458008,1.700000029813964e-5,6.275510031628073e-7,10.27818775177002,126.56016540527344,0.9866880178451538,0.07903038710355759,309.5237121582031
463809.913,5622824.127,14.09424114227295,3.6977298259735107,2.0600783824920654,10.188462257385254,0.474970281124115,0.5767270922660828,16.81446647644043,31.513545989990234,0.5242171287536621,1.2046667337417603,9.724114418029785,12.451580047607422,7.576225757598877,149.8072509765625,10.432818412780762,1.700000029813964e-5,6.275510031628073e-7,10.285627365112305,136.2081298828125,0.9852674603462219,0.08337804675102234,309.5063171386719
463819.913,5622824.127,14.260893821716309,3.677942991256714,2.072006940841675,10.3103666305542,0.474761426448822,0.5852006673812866,16.885662078857422,31.28840446472168,0.5363972783088684,1.2053331136703491,9.602055549621582,12.686537742614746,7.349316596984863,147.27272033691406,10.289011001586914,1.700000029813964e-5,6.275510031628073e-7,10.292322158813477,145.9214324951172,0.985550582408905,0.08886726200580597,309.4889221191406
463829.913,5622824.127,14.42938232421875,3.656006097793579,2.08416748046875,10.42193603515625,0.4745621383190155,0.5928711891174316,16.97660255432129,31.083168029785156,0.5477694272994995,1.2057639360427856,9.480630874633789,12.937690734863281,7.110466480255127,144.25900268554688,10.14686393737793,1.700000029813964e-5,6.275510031628073e-7,10.298195838928223,155.64878845214844,0.9864575266838074,0.09481693804264069,309.4715270996094
463839.913,5622824.127,14.595291137695312,3.6319680213928223,2.095489501953125,10.516270637512207,0.4743688404560089,0.6007447838783264,17.077938079833984,30.87839698791504,0.5576103925704956,1.205996036529541,9.364530563354492,13.196539878845215,6.867159366607666,140.8543701171875,10.011579513549805,1.700000029813964e-5,6.275510031628073e-7,10.302423477172852,165.38636779785156,0.9872537851333618,0.1004200279712677,309.4541320800781
463849.913,5622824.127,14.754756927490234,3.60701847076416,2.1019394397735596,10.567438125610352,0.47415775060653687,0.6091716885566711,17.18256378173828,30.680620193481445,0.5656226277351379,1.206141471862793,9.2589750289917,13.499488830566406,6.628407955169678,137.28228759765625,9.890450477600098,1.700000029813964e-5,6.275510031628073e-7,10.305781364440918,175.13992309570312,0.9874793291091919,0.10508748143911362,309.4367370605469
463859.913,5622824.127,14.904102325439453,3.5814120769500732,2.0983200073242188,10.547977447509766,0.4739929735660553,0.6189292669296265,17.284210205078125,30.525693893432617,0.5709698796272278,1.2064435482025146,9.174408912658691,13.888988494873047,6.401313781738281,134.02194213867188,9.796440124511719,1.700000029813964e-5,6.275510031628073e-7,10.308752059936523,184.91506958007812,0.9872885942459106,0.10875573009252548,309.4193420410156
463869.913,5622824.127,15.039405822753906,3.5560319423675537,2.0888514518737793,10.486067771911621,0.47385480999946594,0.6294696927070618,17.38294219970703,30.4038028717041,0.5739433765411377,1.206732153892517,9.096714973449707,14.223294258117676,6.187376022338867,130.8094482421875,9.712696075439453,1.700000029813964e-5,6.275510031628073e-7,10.308321952819824,194.71559143066406,0.9871541857719421,0.11162268370389938,309.4019470214844
463879.913,5622824.127,15.156739234924316,3.530386209487915,2.0784871578216553,10.40638542175293,0.47371339797973633,0.6398676037788391,17.49216651916504,30.25934600830078,0.5749101638793945,1.206790804862976,9.019770622253418,14.529189109802246,5.9774489402771,127.53340911865234,9.63079833984375,1.700000029813964e-5,6.275510031628073e-7,10.302433013916016,204.54515075683594,0.9871366024017334,0.11376255750656128,309.3845520019531
463889.913,5622824.127,15.25764274597168,3.504847526550293,2.06825852394104,10.315363883972168,0.4735752046108246,0.6496300101280212,17.602352142333984,30.124683380126953,0.5741428732872009,1.2066895961761475,8.942564010620117,14.840968132019043,5.7726826667785645,124.25054931640625,9.54896354675293,1.700000029813964e-5,6.275510031628073e-7,10.288372993469238,214.4080352783203,0.9871793985366821,0.11525504291057587,309.3671569824219
463899.913,5622824.127,15.344356536865234,3.4812803268432617,2.058314561843872,10.216190338134766,0.47344252467155457,0.6591717600822449,17.706382751464844,30.001110076904297,0.5716789960861206,1.2064993381500244,8.872438430786133,15.145671844482422,5.575891017913818,121.0090560913086,9.474603652954102,1.700000029813964e-5,6.275510031628073e-7,10.255998611450195,224.30780029296875,0.9871568083763123,0.11629711091518402,309.3497619628906
463909.913,5622824.127,15.41590404510498,3.4586803913116455,2.049070358276367,10.114535331726074,0.47331279516220093,0.6682517528533936,17.794342041015625,29.888324737548828,0.5679389834403992,1.2062064409255981,8.809666633605957,15.415199279785156,5.389464378356934,117.84114074707031,9.407889366149902,1.700000029813964e-5,6.275510031628073e-7,10.216828346252441,234.24627685546875,0.9871788024902344,0.11694389581680298,309.3323669433594
463919.913,5622824.127,15.474405288696289,3.4400062561035156,2.040642499923706,10.012506484985352,0.4732099771499634,0.6770036816596985,17.88641929626465,29.775680541992188,0.5632967948913574,1.205949068069458,8.753034591674805,15.706968307495117,5.207937240600586,114.78409576416016,9.347579002380371,1.700000029813964e-5,6.275510031628073e-7,10.200790405273438,244.22398376464844,0.9870585799217224,0.11705145984888077,309.3149719238281
463929.913,5622824.127,15.513961791992188,3.4243485927581787,2.0328891277313232,9.911002159118652,0.4731563925743103,0.6856053471565247,17.98084259033203,29.666887283325195,0.5581313967704773,1.2056026458740234,8.705411911010742,16.017230987548828,5.032078266143799,111.85502624511719,9.296399116516113,1.700000029813964e-5,6.275510031628073e-7,10.207982063293457,254.2406768798828,0.9865688681602478,0.11664923280477524,309.2975769042969
463939.913,5622824.127,15.518226623535156,3.4132118225097656,2.0255391597747803,9.806549072265625,0.47307121753692627,0.694311261177063,18.0688419342041,29.571563720703125,0.5527584552764893,1.2052438259124756,8.672811508178711,16.32057762145996,4.866200923919678,109.02050018310547,9.26101016998291,1.700000029813964e-5,6.275510031628073e-7,10.214405059814453,264.29583740234375,0.9853944182395935,0.11574011296033859,309.2801818847656
463949.913,5622824.127,15.542553901672363,3.4033634662628174,2.0179240703582764,9.679143905639648,0.47297507524490356,0.7033311128616333,18.15506362915039,29.488706588745117,0.5478148460388184,1.2052490711212158,8.66694450378418,16.62969398498535,4.7185444831848145,106.34503173828125,9.25438404083252,1.700000029813964e-5,6.275510031628073e-7,10.226766586303711,274.38885498046875,0.982306718826294,0.11429881304502487,309.2627868652344
463959.913,5622824.127,15.577851295471191,3.39616322517395,2.009385824203491,9.499796867370605,0.4728974401950836,0.7132788300514221,18.23432731628418,29.414871215820312,0.5444288849830627,1.2058594226837158,8.692340850830078,16.94544219970703,4.595971584320068,103.80101776123047,9.280635833740234,1.700000029813964e-5,6.275510031628073e-7,10.265341758728027,284.5191345214844,0.9750005006790161,0.11243114620447159,309.2453918457031
463969.913,5622824.127,15.599998474121094,3.393038272857666,2.000476121902466,9.29829216003418,0.47281336784362793,0.7248646020889282,18.304697036743164,29.327421188354492,0.5438030958175659,1.2067246437072754,8.732272148132324,17.247303009033203,4.490988731384277,100.9565658569336,9.323534965515137,1.700000029813964e-5,6.275510031628073e-7,10.320523262023926,294.6858825683594,0.9616986513137817,0.11012459546327591,309.2279968261719
463979.913,5622824.127,15.60978889465332,3.3926589488983154,1.9916102886199951,9.112571716308594,0.47273939847946167,0.7355687022209167,18.37029266357422,29.24693489074707,0.5425646305084229,1.2076407670974731,8.7843599319458,17.527421951293945,4.391902446746826,97.64222717285156,9.37981128692627,1.700000029813964e-5,6.275510031628073e-7,10.377140998840332,304.8886413574219,0.9409687519073486,0.10716883093118668,309.2106018066406
463989.913,5622824.127,15.607733726501465,3.3946313858032227,1.9827048778533936,8.943851470947266,0.4726751446723938,0.7459542155265808,18.428680419921875,29.173782348632812,0.541424036026001,1.2086013555526733,8.847709655761719,17.805513381958008,4.300167560577393,95.23709869384766,9.448113441467285,1.6998341379803605e-5,6.055612402633415e-7,10.433856010437012,315.12823486328125,0.9110168218612671,0.10343184322118759,309.1932067871094
463999.913,5622824.127,15.591880798339844,3.3986620903015137,1.9737316370010376,8.787161827087402,0.47261548042297363,0.755885660648346,18.478456497192383,29.10509490966797,0.5407024025917053,1.2096235752105713,8.92086410522461,18.076732635498047,4.219645023345947,93.2115707397461,9.52685546875,1.871614767878782e-5,5.050765139458235e-7,10.489216804504395,323.20257568359375,0.8712714910507202,0.09896744787693024,309.17584228515625
464009.913,5622824.127,15.563264846801758,3.4044129848480225,1.964776873588562,8.64061164855957,0.4725673198699951,0.7654120922088623,18.520341873168945,29.039472579956055,0.5401312708854675,1.2107397317886353,8.999204635620117,18.335479736328125,4.146185874938965,91.51737213134766,9.611163139343262,1.901211726362817e-5,1.0154847132071154e-6,10.532716751098633,328.8607482910156,0.8212014436721802,0.09365031123161316,309.1584777832031
464019.913,5622824.127,15.522721290588379,3.411254405975342,1.955859899520874,8.504425048828125,0.4725377559661865,0.7743498682975769,18.554615020751953,28.97709083557129,0.5396620631217957,1.2119758129119873,9.080317497253418,18.58097267150879,4.078302383422852,90.102081298828125,9.698431968688965,1.6993801182252355e-5,4.886734927822545e-7,10.550172805786133,345.1864929199219,0.7611145377159119,0.08754982799291611,309.1410217285156
464029.913,5622824.127,15.48453140258789,3.4181315898895264,1.9469341039657593,8.381178855895996,0.4725312292575836,0.7824833989143372,18.581531524658203,28.918487548828125,0.5393736362457275,1.2131237983703613,9.17082405090332,18.812057495117188,4.0152812004089355,88.9642105102539,9.795510292053223,1.6813060938147828e-5,1.0890305901511965e-7,10.556180000305176,356.4283752441406,0.6928953528404236,0.08099476993083954,309.1236267089844
464039.913,5622824.127,15.446951866149902,3.4284801483154297,1.9382712841033936,8.275467872619629,0.47250258922576904,0.7901891469955444,18.601613998413086,28.864376068115234,0.5386234521865845,1.214250922203064,9.25095272064209,19.027664184570312,3.956563949584961,88.18775177001953,9.881438255310059,9.900510349325486e-7,-2.0166326066828333e-6,10.573738098144531,367.02825927734375,0.6192814707756042,0.07421524077653885,309.1064453125
464049.913,5622824.127,15.406899452209473,3.440613269805908,1.9303786754608154,8.191831588745117,0.47247976064682007,0.7968193888664246,18.616161346435547,28.813617706298828,0.5381892919540405,1.2153589725494385,9.313089370727539,19.223846435546875,3.9063079357147217,87.75899505615234,9.948317527770996,-1.9560968667065026e-6,8.221135067287832e-5,10.572932243347168,383.5869445800781,0.5488495230674744,0.06803060322999954,309.0902404785156
464059.913,5622824.127,15.37972354888916,3.4478201866149902,1.9245177507400513,8.137917518615723,0.47246748208999634,0.8004359602928162,18.61863899230957,28.751253128051758,0.5384780168533325,1.2162498235702515,9.360464096069336,19.376806259155273,3.865602970123291,87.6581039428711,9.999245643615723,-1.4413931057788432e-4,-9.225504982168786e-6,10.558971405029297,525.39459228515625,0.4526452422142029,0.058725278824567795,309.0711975097656
463439.913,5622814.127,13.277284622192383,3.467179775238037,1.746268391609192,7.544818878173828,0.4743717312812805,0.742871880531311,18.66864776611328,26.781206130981445,0.5172024965286255,1.2102863788604736,9.371481895446777,19.02393341064453,2.4728870391845703,52.626529693603516,10.029534339904785,-1.1717394227162004e-4,3.8706319173797965e-4,8.976656913757324,44.996280670166016,0.9643548130989075,0.11294373124837875,310.3374328613281
463449.913,5622814.127,13.386701583862305,3.4624617099761963,1.7538670301437378,7.564630508422852,0.4744980037212372,0.7544273138046265,18.69631576538086,26.970008850097656,0.518884003162384,1.2116570472717285,9.389405250549316,18.830419540405273,2.5810225009918213,52.76084518432617,10.043341636657715,-1.3575702905654907e-4,-3.447829803917557e-4,8.7843656539917,50.792625427246094,0.873168408870697,0.09757909923791885,310.29791259765625
463459.913,5622814.127,13.52898120880127,3.456007242202759,1.768013596534729,7.608843803405762,0.47464719414711,0.769427478313446,18.7273006439209,27.197107315063477,0.5211005210876465,1.2135194540023804,9.406476974487305,18.59465217590332,2.706587791442871,53.3935661315918,10.054827690124512,-2.508773759473115e-4,-1.6130381845869124e-4,8.962149620056152,51.92654037475586,0.8736277222633362,0.09522063285112381,310.2717590332031
463469.913,5622814.127,13.679076194763184,3.4429988861083984,1.7853190898895264,7.670276165008545,0.47480249404907227,0.7853801250457764,18.73824691772461,27.429609298706055,0.5237075686454773,1.2155590057373047,9.4219388961792,18.31793975830078,2.806981325149536,54.59525680541992,10.064261436462402,1.5291647287085652e-4,1.0807334911078215e-4,9.415956497192383,9.996201515197754,0.9786065816879272,0.11528284847736359,310.26983642578125
463479.913,5622814.127,13.85061264038086,3.4320716857910156,1.803110957145691,7.745668888092041,0.47495490312576294,0.8011652231216431,18.740468978881836,27.681865692138672,0.526547908782959,1.2177915573120117,9.435046195983887,18.014217376708984,2.9200997352600098,56.35954284667969,10.071051597595215,2.149500942323357e-4,2.7591126854531467e-4,9.345158576965332,6.504433631896973,0.9943521618843079,0.12325955927371979,310.2552490234375
